CALLER,CALLED,DAY_DT,DURATION,PRICE,INTERNATIONAL
mar,ben,1924-04-20,45,8.774239406895767,false
fox,eva,1924-04-20,20,1.7852726237807703,false
van,ada,1924-04-20,70,8.773611065211124,false
max,bob,1924-04-20,54,6.322275723318496,false
joe,tom,1924-04-20,42,4.2166099993279635,false
kia,riu,1924-04-20,91,1.9987250598904305,false
ken,riu,1924-04-20,21,6.195430600882265,false
ana,max,1924-04-20,56,7.727567895371321,false
eva,fox,1924-04-20,96,4.145620091038219,false
pol,eva,1924-04-20,79,8.979119176278985,false
ken,van,1924-04-20,94,5.98444926809722,false
tom,rey,1924-04-20,62,1.3153780365280854,false
riu,ben,1924-04-20,27,2.241137126878987,true
joe,mar,1924-04-20,57,8.216219081877046,false
van,pau,1924-04-20,29,1.6675769615594116,false
fox,ken,1924-04-20,32,0.3313116103993696,true
mar,riu,1924-04-20,5,7.457120140095221,false
eva,eva,1924-04-20,15,1.8730688007426521,false
ken,pol,1924-04-20,72,5.45020294713992,false
leo,gio,1924-04-20,26,5.409748414288491,true
riu,bob,1924-04-20,21,2.6646258499535405,false
pau,leo,1924-04-20,18,7.689564867932645,true
mac,van,1924-04-20,44,2.686721570689553,false
ben,ken,1924-04-20,16,3.6270909739232504,false
jim,noa,1924-04-20,17,5.509359408795527,false
luz,van,1924-04-20,77,5.984311345848955,false
riu,leo,1924-04-20,74,1.2047742327386657,false
pol,noa,1924-04-20,50,8.688583924251198,false
riu,ken,1924-04-20,89,9.231283827335119,false
leo,tim,1924-04-20,74,7.364815410032035,false
leo,ana,1924-04-20,58,3.475039478199604,false
ken,riu,1924-04-20,78,4.215806549979622,false
mar,rey,1924-04-20,23,7.241655079314472,false
ana,pau,1924-04-20,61,7.1060622090147145,false
ada,gio,1924-04-20,69,3.3518543213906336,false
riu,kia,1924-04-20,60,0.8784577846143238,false
ana,luz,1924-04-20,49,6.503211574431534,false
pau,eva,1924-04-20,67,7.542236330835049,false
rey,teo,1924-04-20,87,8.106212014345118,false
kia,teo,1924-04-20,93,0.26739875235159305,false
ken,rey,1924-04-20,74,4.259817589755332,false
ken,joe,1924-04-20,69,8.758087959735315,false
eva,mac,1924-04-20,28,2.1669454887420714,false
sam,max,1924-04-20,14,9.636390538958157,false
joe,riu,1924-04-20,41,9.100817656280185,false
riu,jim,1924-04-20,99,7.35094048095185,false
kia,ada,1924-04-20,37,3.1329353598893794,true
pau,rey,1924-04-20,97,1.9190143130428483,false
zoe,max,1924-04-20,59,9.540463275916192,false
kia,bob,1924-04-20,15,2.930090676006664,false
luz,van,1924-04-20,53,6.576995026592765,false
van,bob,1924-04-20,65,7.382213293755854,false
mac,fox,1924-04-20,0,9.577021528325163,false
teo,rey,1924-04-20,22,2.7851064587367222,false
zoe,sam,1924-04-20,35,2.4837968238730346,true
tim,mar,1924-04-20,87,0.975580206915676,false
ben,joe,1924-04-20,97,1.0847811732187373,false
mar,zoe,1924-04-20,92,9.102171959571857,false
mac,eva,1924-04-20,30,7.550947763121246,false
rey,gio,1924-04-20,48,1.2350965417013005,true
van,pol,1924-04-20,83,3.213199005172739,true
fox,gio,1924-04-20,38,4.539883656520773,false
rey,van,1924-04-20,76,7.018731875819246,true
noa,pol,1924-04-20,47,9.795002306148234,false
tom,fox,1924-04-20,29,4.351788560728495,true
mac,ada,1924-04-20,18,5.460612894838412,false
gio,jim,1924-04-20,34,5.062738332438218,false
mar,mar,1924-04-20,31,4.815374291923652,false
mac,luz,1924-04-20,52,0.03680670237593109,false
mac,tim,1924-04-20,17,9.083753454005018,false
ben,zoe,1924-04-20,44,4.8447533528346876,false
ada,leo,1924-04-20,47,1.6337206147543804,false
ben,ana,1924-04-20,46,9.639540699699063,false
tim,gio,1924-04-20,73,1.4103984637022182,false
sam,noa,1924-04-20,70,1.5088662285467946,false
ben,tom,1924-04-20,1,6.09615878484531,false
ana,mac,1924-04-20,93,5.3964346088902495,false
bob,bob,1924-04-20,37,3.238685257489442,true
pau,kia,1924-04-20,71,7.303400325581021,false
rey,rey,1924-04-20,33,5.405908739705085,false
noa,zoe,1924-04-20,21,0.9234370136202319,true
mac,van,1924-04-20,39,7.227824163260373,false
ben,pol,1924-04-20,4,7.467057952959673,false
zoe,ana,1924-04-20,36,7.07553307798443,true
riu,ken,1924-04-20,68,4.142456887176451,false
max,mac,1924-04-20,0,8.891328927827308,false
gio,jim,1924-04-20,87,1.7526643818283882,false
joe,kia,1924-04-20,45,7.231310065015847,false
ana,max,1924-04-20,42,7.842798700606199,false
luz,bob,1924-04-20,59,5.5653935660391065,false
kia,rey,1924-04-20,76,6.74341539579768,false
teo,zoe,1924-04-20,64,7.5310797313934525,false
fox,bob,1924-04-20,75,8.972429491493767,false
mac,ada,1924-04-20,54,8.069976988748587,true
eva,leo,1924-04-20,83,5.8184797634153504,false
kia,sam,1924-04-20,56,0.9040148272425563,true
pol,max,1924-04-20,80,5.720397778072596,false
zoe,van,1924-04-20,57,1.674255612572083,false
pau,mac,1924-04-20,52,8.645690174256965,false
pol,pol,1924-04-20,63,9.660857378801577,false
riu,mac,1924-04-20,85,7.836111883016079,false
kia,rey,1924-04-20,76,1.1000743015130998,false
eva,joe,1924-04-20,17,7.320975301854996,false
eva,max,1924-04-20,90,7.186624179635136,false
ana,teo,1924-04-20,18,4.81637753795194,false
eli,bob,1924-04-20,16,8.420330816565865,false
teo,jim,1924-04-20,84,6.249652177506013,false
max,van,1924-04-20,32,9.921993104700931,true
joe,ada,1924-04-20,8,6.929958361466564,false
zoe,sam,1924-04-20,9,9.100229616061522,true
pau,ben,1924-04-20,24,4.027556365392943,true
gio,teo,1924-04-20,18,8.117467855942932,false
pol,van,1924-04-20,68,1.1245600496461028,false
leo,pau,1924-04-20,14,6.221124391351051,false
gio,mar,1924-04-20,29,2.80165866822385,false
ana,mac,1924-04-20,92,9.931962960394262,false
fox,riu,1924-04-20,76,8.631332181601225,false
pol,luz,1924-04-20,5,8.612582441398395,false
bob,kia,1924-04-20,87,3.1486794534432514,false
tim,tim,1924-04-20,15,2.633915279084087,false
ana,max,1924-04-20,75,9.54822721165518,false
joe,tim,1924-04-20,37,9.863119383133961,false
fox,ben,1924-04-20,74,6.897453815894301,false
gio,gio,1924-04-20,65,3.523754235430312,false
bob,max,1924-04-20,5,4.565301857713514,false
sam,zoe,1924-04-20,32,0.8001895855808627,false
ben,ana,1924-04-20,89,2.581974821213202,false
eli,tim,1924-04-20,7,6.311071396612004,true
ada,joe,1924-04-20,26,8.149854638366511,true
riu,leo,1924-04-20,16,0.34727553143337975,true
max,ada,1924-04-20,40,2.142887066739718,true
gio,sam,1924-04-20,51,0.80156801788559,false
eli,mar,1924-04-20,94,1.9921975735705,false
leo,luz,1924-04-20,52,1.2947778453753778,false
van,noa,1924-04-20,80,1.4049637878742527,false
van,joe,1924-04-20,97,9.30126962732136,true
riu,rey,1924-04-20,47,1.3553074076339555,false
sam,van,1924-04-20,32,4.159013884872488,false
bob,kia,1924-04-20,85,8.347083528927659,true
rey,max,1924-04-20,67,5.273459551499755,false
fox,eva,1924-04-20,88,5.23690417413158,true
rey,van,1924-04-20,19,2.73316736021194,false
teo,bob,1924-04-20,56,4.932806930959325,false
ada,eva,1924-04-20,76,0.11960391224295153,true
leo,sam,1924-04-20,41,7.7212953158602815,false
fox,teo,1924-04-20,48,4.4379475060254014,false
pau,eva,1924-04-20,3,7.126835541827964,false
gio,teo,1924-04-20,83,2.4744695832965045,false
zoe,jim,1924-04-20,81,3.160260291138811,false
fox,eli,1924-04-20,68,7.20544353402028,false
pol,teo,1924-04-20,14,9.104500288645658,false
eva,rey,1924-04-20,93,8.849091211325538,true
kia,pol,1924-04-20,14,8.218745129369633,true
leo,mar,1924-04-20,76,1.164036471109896,false
gio,jim,1924-04-20,6,2.547812710553654,true
fox,jim,1924-04-20,34,9.612711441774085,false
pau,ben,1924-04-20,54,7.593008323617942,false
ana,ben,1924-04-20,22,1.480496214628546,false
riu,eva,1924-04-20,52,0.4897038632103412,false
mac,fox,1924-04-20,90,7.807854337692096,false
ben,ada,1924-04-20,18,6.132421483758827,true
mac,luz,1924-04-20,86,1.014530961049901,false
pol,eva,1924-04-20,44,1.3680967713861036,true
eli,kia,1924-04-20,89,9.491131812295507,false
eli,riu,1924-04-20,81,6.001675995388488,true
sam,bob,1924-04-20,3,9.431341141512451,false
leo,eli,1924-04-20,11,6.33175934644297,false
noa,jim,1924-04-20,47,2.2553201887342524,false
tom,pau,1924-04-20,76,4.950998188508623,false
riu,leo,1924-04-20,35,3.0250188353459393,false
pol,tim,1924-04-20,29,0.3273256621125131,false
sam,eva,1924-04-20,65,2.633510068628875,false
mac,ada,1924-04-20,31,1.6029164354088243,false
zoe,pau,1924-04-20,61,2.305027836055129,false
max,ana,1924-04-20,65,6.479178093784265,false
fox,bob,1924-04-20,10,0.2845695397788872,false
van,gio,1924-04-20,86,9.502487818883793,false
eli,eli,1924-04-20,0,0.6976688515809992,true
gio,jim,1924-04-20,62,8.395650903216733,false
jim,mar,1924-04-20,92,6.286472036583087,false
pol,joe,1924-04-20,7,4.975355532635918,false
mar,pau,1924-04-20,11,8.855569391670478,true
pol,van,1924-04-20,56,8.15774117154534,false
pau,sam,1924-04-20,11,1.8538158611446487,true
ben,gio,1924-04-20,74,8.649952926058372,true
tom,mac,1924-04-20,4,0.002518182599932084,false
tom,eli,1924-04-20,50,4.326508981891752,false
joe,riu,1924-04-20,81,0.44444604848599356,false
rey,eli,1924-04-20,33,6.182489856798288,false
mar,sam,1924-04-20,44,6.425958444232709,false
luz,van,1924-04-20,57,5.408623746342935,false
rey,eli,1924-04-20,97,2.9391641124606496,false
mar,bob,1924-04-20,38,4.167147768102418,false
pau,mar,1924-04-20,43,5.109358457584328,false
max,pol,1924-04-20,32,2.9331111549735542,false
fox,gio,1924-04-20,95,8.889512292664744,true
ada,mac,1924-04-20,30,6.540502586251941,true
van,joe,1924-04-20,81,8.544331098805362,false
mar,sam,1924-04-20,98,0.4657096470472444,false
tim,teo,1924-04-20,56,1.6972010529955872,false
fox,zoe,1924-04-20,95,3.7613138763276535,false
ada,tim,1924-04-20,81,9.419871693577106,false
ben,luz,1924-04-20,76,7.082476356005607,false
joe,leo,1924-04-20,50,2.4548634727187535,true
pau,jim,1924-04-20,24,1.778892996186352,false
bob,ana,1924-04-20,79,6.185633291140357,false
teo,zoe,1924-04-20,24,4.368805766011614,false
rey,gio,1924-04-20,31,1.4744330598686095,false
kia,riu,1924-04-20,28,6.808225385639247,true
fox,pau,1924-04-20,10,6.804069994769301,false
fox,gio,1924-04-20,58,7.727882369051216,true
tim,tom,1924-04-20,57,5.125617426187812,true
riu,jim,1924-04-20,25,4.487670053723843,false
ana,zoe,1924-04-20,21,5.504090003968404,true
tom,fox,1924-04-20,82,2.734992783509419,false
max,pau,1924-04-20,7,7.855718076057897,true
gio,sam,1924-04-20,28,1.9929547075437637,true
kia,riu,1924-04-20,14,3.5338952004708046,false
ada,mac,1924-04-20,43,9.45830919634039,false
zoe,pau,1924-04-20,44,4.696907924085587,true
tim,eli,1924-04-20,91,1.6638312419143386,false
bob,rey,1924-04-20,27,8.335914394381668,false
van,joe,1924-04-20,93,0.9837623228521519,false
eli,eva,1924-04-20,87,5.323267119843046,false
tom,mar,1924-04-20,30,5.566654070474687,false
ana,riu,1924-04-20,54,6.118957411491425,false
ken,fox,1924-04-20,20,4.522191849771421,true
tom,pau,1924-04-20,12,5.378204519628809,false
leo,pol,1924-04-20,32,2.6701109501155287,false
gio,riu,1924-04-20,11,1.1582713696661928,false
bob,noa,1924-04-20,10,9.605666398854765,false
sam,leo,1924-04-20,92,2.3220171940421586,false
bob,joe,1924-04-20,36,8.292262769020933,false
riu,max,1924-04-20,50,3.3586019849029225,false
mac,kia,1924-04-20,32,9.984842399809557,false
jim,ana,1924-04-20,90,7.959956410923576,false
bob,eva,1924-04-20,80,7.034791189503661,false
riu,kia,1924-04-20,73,3.8555097169606354,false
eva,riu,1924-04-20,63,2.5002800556020865,true
leo,rey,1924-04-20,87,9.68920766585107,true
luz,van,1924-04-20,78,2.4304203682279866,false
pol,kia,1924-04-20,15,2.9057410242692727,true
jim,eli,1924-04-20,5,7.1166919987057184,false
noa,ken,1924-04-20,83,9.91026873367394,false
eva,mac,1924-04-20,7,9.691410308847065,false
ken,kia,1924-04-20,39,5.756810713324604,false
mac,luz,1924-04-20,27,2.163175486975093,false
ana,gio,1924-04-20,64,6.389904471819739,true
luz,eva,1924-04-20,88,1.9588364520146495,false
pol,bob,1924-04-20,59,7.394053016313377,false
noa,joe,1924-04-20,99,7.777437533371671,false
jim,kia,1924-04-20,89,6.0512356586622165,true
fox,teo,1924-04-20,84,9.293514311029359,false
riu,van,1924-04-20,42,3.5052062694126884,false
pol,ada,1924-04-20,71,2.6063460392580886,false
ben,tim,1924-04-20,24,3.6462958847519253,false
pol,max,1924-04-20,30,0.486878172122881,false
ada,fox,1924-04-20,86,6.48746994307389,false
van,luz,1924-04-20,91,2.799592216056305,true
ben,pau,1924-04-20,25,3.025791961269099,false
pol,leo,1924-04-20,87,5.593082612977031,true
ana,luz,1924-04-20,67,4.108280450553013,false
ada,tim,1924-04-20,96,1.691812087578779,false
kia,teo,1924-04-20,0,4.500190126525643,false
teo,noa,1924-04-20,35,8.842461213974474,false
kia,tim,1924-04-20,24,5.333347848313026,true
bob,jim,1924-04-20,15,4.063439818351996,false
zoe,mar,1924-04-20,25,8.378173716577674,false
ana,eva,1924-04-20,55,6.375849440519459,false
fox,gio,1924-04-20,13,0.24628409447432498,true
teo,pau,1924-04-20,89,1.1583400893076745,false
noa,mar,1924-04-20,69,3.3663015507630725,false
rey,noa,1924-04-20,92,3.9252177144396985,false
leo,pol,1924-04-20,32,3.7941899424092917,false
ben,jim,1924-04-20,38,8.668411293209594,true
bob,joe,1924-04-20,88,9.502790264014752,false
max,kia,1924-04-20,95,6.450925932836698,false
kia,ken,1924-04-20,41,4.342667892058387,true
ana,ken,1924-04-20,24,5.721962577981266,true
fox,zoe,1924-04-20,3,5.715795203188573,true
eli,tom,1924-04-20,53,2.7316299916284903,false
