CALLER,CALLED,DAY_DT,DURATION,PRICE,INTERNATIONAL
pol,eli,1924-04-19,72,0.5857977259374192,false
kia,teo,1924-04-19,24,7.327881519677325,false
pau,zoe,1924-04-19,54,1.0783133627524455,true
ben,bob,1924-04-19,0,6.444608055946882,false
jim,tom,1924-04-19,10,4.453729470331215,false
eli,ana,1924-04-19,6,8.613222345670096,false
sam,sam,1924-04-19,33,2.8975726199328555,false
ben,leo,1924-04-19,25,9.698116709303314,false
fox,ben,1924-04-19,41,9.226586848475307,false
riu,luz,1924-04-19,75,7.048929498103973,false
rey,eli,1924-04-19,10,3.524998682401935,false
pol,max,1924-04-19,17,9.818601073908503,false
mac,joe,1924-04-19,16,9.574823609521747,false
riu,riu,1924-04-19,1,5.578087710001683,false
joe,max,1924-04-19,80,9.030819101913567,false
rey,noa,1924-04-19,85,6.251013695370489,false
ada,noa,1924-04-19,29,1.7508891749782907,true
ken,leo,1924-04-19,58,3.831124439905349,false
ana,ada,1924-04-19,71,1.2211118720275893,false
jim,ada,1924-04-19,19,3.8687171681027355,false
eli,leo,1924-04-19,83,2.655514054907404,false
mar,eli,1924-04-19,6,3.321542529036284,false
joe,eli,1924-04-19,18,9.319050951969185,false
ana,pau,1924-04-19,40,3.1804415464923985,false
jim,gio,1924-04-19,45,2.2266707969115918,false
eva,max,1924-04-19,85,5.4989355350593305,false
kia,tim,1924-04-19,59,5.77336686486556,false
eli,joe,1924-04-19,21,1.6057261890234653,false
max,mac,1924-04-19,47,6.93443141297179,true
ana,pau,1924-04-19,11,9.354814583775457,false
mac,mar,1924-04-19,55,9.10543349416703,false
noa,max,1924-04-19,24,4.930416059667284,false
ana,riu,1924-04-19,31,9.817286888736785,false
ana,mar,1924-04-19,75,7.3942141451716115,false
tom,teo,1924-04-19,4,1.9492368448671105,false
noa,pau,1924-04-19,49,9.078082473169399,false
mar,tom,1924-04-19,5,7.776773947336979,false
ada,eli,1924-04-19,43,6.531443116630479,false
riu,teo,1924-04-19,73,0.4975003603731898,false
noa,teo,1924-04-19,65,9.443538395097189,false
mac,zoe,1924-04-19,39,1.7507997120888208,false
pau,riu,1924-04-19,84,5.424165678923761,false
tim,pau,1924-04-19,97,6.04680325122904,false
ken,ben,1924-04-19,66,7.218917139096756,false
joe,max,1924-04-19,41,3.385331431739492,false
leo,leo,1924-04-19,89,8.463637144691818,false
bob,joe,1924-04-19,3,9.448960138992305,false
zoe,pol,1924-04-19,90,5.352274177702558,false
pau,ana,1924-04-19,84,7.828319087550617,false
van,tom,1924-04-19,91,4.595650116136615,false
eli,fox,1924-04-19,93,1.6844090670325929,false
luz,pau,1924-04-19,56,3.681973846358728,true
bob,gio,1924-04-19,0,5.7614251244450205,false
jim,ken,1924-04-19,79,1.2244157413474177,false
luz,rey,1924-04-19,3,7.7419363031761375,false
ben,tim,1924-04-19,23,2.907711229155062,false
teo,ken,1924-04-19,3,5.606456521872399,false
bob,noa,1924-04-19,64,5.44400447414044,false
gio,kia,1924-04-19,91,8.459143661727088,true
bob,mac,1924-04-19,4,2.9841107510915754,false
tim,riu,1924-04-19,50,2.991956923694014,true
pol,riu,1924-04-19,95,3.01584039473896,false
leo,mar,1924-04-19,57,7.9936482726123295,false
pau,gio,1924-04-19,51,2.425837323273361,false
bob,mar,1924-04-19,91,3.9527694195432828,false
bob,leo,1924-04-19,4,0.5544424647630208,false
bob,joe,1924-04-19,2,6.748012097532436,false
zoe,pol,1924-04-19,93,4.554223214107257,false
jim,pau,1924-04-19,1,4.4525305637461745,true
tim,luz,1924-04-19,52,1.4185431118358172,false
bob,pau,1924-04-19,61,7.008316524744322,false
ben,kia,1924-04-19,5,8.332674475308098,false
noa,riu,1924-04-19,4,7.90672314065204,false
tim,eva,1924-04-19,64,8.439673596235252,false
tom,bob,1924-04-19,64,3.052772060496858,false
mar,eli,1924-04-19,56,3.6660529788547946,false
fox,kia,1924-04-19,98,5.336998342808404,true
eli,ben,1924-04-19,35,4.813334137213544,false
ada,pau,1924-04-19,57,3.009437773715656,false
pol,max,1924-04-19,76,6.418565449380652,true
rey,gio,1924-04-19,0,0.8162590532233771,false
tom,luz,1924-04-19,25,3.42263276787391,false
bob,max,1924-04-19,55,6.757653429672777,false
eva,bob,1924-04-19,68,3.1489217706485197,true
ken,mar,1924-04-19,1,5.293472719452735,false
luz,eli,1924-04-19,37,0.17012042721297638,false
tom,zoe,1924-04-19,14,8.200401467957251,false
eli,sam,1924-04-19,24,8.357734183141199,false
tom,zoe,1924-04-19,58,8.368554301789647,false
riu,van,1924-04-19,99,9.307636464034353,true
max,kia,1924-04-19,73,0.4457906478417728,false
ana,kia,1924-04-19,12,5.3406194902900825,false
ada,mar,1924-04-19,51,1.2201504778513328,false
eva,zoe,1924-04-19,6,7.631212578187354,false
zoe,mar,1924-04-19,42,7.031225944073794,false
teo,pau,1924-04-19,51,8.259251210468133,false
sam,ben,1924-04-19,96,0.4440818741375574,false
pol,teo,1924-04-19,31,7.426757731466283,false
max,teo,1924-04-19,72,2.502410056038972,false
van,joe,1924-04-19,6,7.08313500643513,true
fox,eli,1924-04-19,18,7.5059443838046045,true
noa,gio,1924-04-19,11,2.5112629836699876,false
noa,max,1924-04-19,81,2.2491563473878893,false
pau,luz,1924-04-19,2,8.07018843068452,false
fox,pol,1924-04-19,82,5.084245073162177,false
ana,joe,1924-04-19,39,3.464199811850351,false
eli,kia,1924-04-19,46,8.458553736347088,false
jim,joe,1924-04-19,56,7.873657993125043,false
eva,pau,1924-04-19,92,6.957627904570493,true
sam,ken,1924-04-19,92,9.031476371631818,false
pol,ada,1924-04-19,9,3.77499890600681,true
zoe,leo,1924-04-19,90,5.815093680372825,true
mac,eva,1924-04-19,84,0.8952827879323311,false
ken,tim,1924-04-19,26,1.5847449896366217,false
teo,joe,1924-04-19,74,7.329793932763011,false
eva,ken,1924-04-19,21,4.752101792974029,false
riu,eva,1924-04-19,31,6.040408520077525,false
ada,pol,1924-04-19,75,3.649358203001516,false
pol,mac,1924-04-19,2,7.951738007223637,false
noa,pol,1924-04-19,58,5.893506166843869,false
fox,pau,1924-04-19,99,0.9267861453282633,false
teo,pol,1924-04-19,10,3.993812560945221,false
bob,mar,1924-04-19,32,6.062623101668297,false
kia,eli,1924-04-19,81,9.910317457484066,false
rey,eli,1924-04-19,59,7.808675251366307,false
riu,pau,1924-04-19,44,5.790777755825946,false
teo,tom,1924-04-19,36,4.932528049453487,false
eva,van,1924-04-19,86,9.729413962217926,false
bob,ken,1924-04-19,20,2.628637681108976,false
riu,pol,1924-04-19,78,9.803870376404706,false
bob,rey,1924-04-19,43,7.359214468440029,false
mac,bob,1924-04-19,84,1.1699470928421807,false
max,noa,1924-04-19,47,9.85310355440525,false
teo,sam,1924-04-19,78,7.832658302354499,false
tom,bob,1924-04-19,27,3.149581156816975,false
fox,ada,1924-04-19,63,8.064365010693104,false
luz,noa,1924-04-19,67,0.19212635118346144,false
ana,kia,1924-04-19,30,9.406803352310934,false
tom,leo,1924-04-19,30,3.9692966334895297,false
teo,tom,1924-04-19,62,1.6340657800997838,false
ken,tim,1924-04-19,2,8.281511104773111,false
van,tom,1924-04-19,12,9.132699016896947,false
pau,mar,1924-04-19,50,6.117130349990612,false
bob,tom,1924-04-19,43,0.7387325088362562,false
ada,ana,1924-04-19,56,9.80095230888696,false
eli,luz,1924-04-19,98,2.1084825122110775,false
bob,joe,1924-04-19,64,3.6231849927551227,false
tom,zoe,1924-04-19,80,4.632681482317787,false
luz,luz,1924-04-19,88,3.823045599227078,false
pol,eli,1924-04-19,7,3.1522030945843937,true
luz,jim,1924-04-19,72,9.598565784284746,false
jim,mar,1924-04-19,20,4.933687671882597,false
noa,eli,1924-04-19,73,5.574722099852057,false
van,eli,1924-04-19,56,2.282240270818454,false
luz,van,1924-04-19,33,4.152108530693849,false
pol,zoe,1924-04-19,72,4.530168965924766,false
mar,tim,1924-04-19,48,9.1079870372914,false
joe,max,1924-04-19,46,9.871351245467197,false
van,pau,1924-04-19,98,5.7441593136536975,false
gio,leo,1924-04-19,65,8.511131377611541,true
eli,luz,1924-04-19,62,1.1081096693849468,false
tim,sam,1924-04-19,10,2.4298573984134975,false
eli,sam,1924-04-19,72,4.107920013211363,false
luz,tim,1924-04-19,4,2.067514598855875,false
leo,fox,1924-04-19,69,2.4358522748208724,false
ada,rey,1924-04-19,58,7.274782604257842,true
ben,pol,1924-04-19,75,5.685332944265811,false
kia,zoe,1924-04-19,23,0.4757760191097593,false
leo,ada,1924-04-19,20,5.1656348985506035,false
eli,gio,1924-04-19,8,9.818848568803345,false
zoe,eli,1924-04-19,5,4.563551225966132,false
teo,mar,1924-04-19,48,9.107316993479962,false
max,max,1924-04-19,20,5.86932456756646,false
joe,rey,1924-04-19,66,1.221444221382817,true
ada,ben,1924-04-19,97,1.4000912641953556,false
jim,luz,1924-04-19,9,9.149689194241121,true
mar,mac,1924-04-19,2,1.2105317001701599,false
teo,jim,1924-04-19,86,7.10842634782942,true
joe,ada,1924-04-19,19,7.539750347688518,false
mac,bob,1924-04-19,37,8.693861766736799,false
leo,teo,1924-04-19,45,3.0039287155411323,true
mar,pol,1924-04-19,57,3.6519577943563917,false
tom,zoe,1924-04-19,11,7.282850769746626,false
ana,eva,1924-04-19,28,5.46257632565959,false
noa,teo,1924-04-19,47,6.228587270739386,false
leo,kia,1924-04-19,79,0.8278654176192113,false
tom,ada,1924-04-19,79,1.6861709647026901,false
riu,leo,1924-04-19,80,0.9653301705060446,true
fox,fox,1924-04-19,62,6.533765809517557,false
gio,fox,1924-04-19,81,9.962494181679272,true
tom,max,1924-04-19,32,1.1810509961016902,false
kia,noa,1924-04-19,52,9.91646840689514,true
teo,sam,1924-04-19,80,9.819349360354272,false
ada,eva,1924-04-19,7,7.4703297364194015,false
bob,ana,1924-04-19,76,3.0601833561283156,false
ana,joe,1924-04-19,48,3.664434162984368,false
max,zoe,1924-04-19,77,2.005484636419248,false
max,mar,1924-04-19,96,1.6317939622904343,false
tom,leo,1924-04-19,45,5.779439454871273,true
rey,gio,1924-04-19,66,1.195446096383277,true
zoe,luz,1924-04-19,41,8.77509895490564,false
tom,eva,1924-04-19,1,1.2001545321541862,false
mac,ada,1924-04-19,22,7.86437358672141,false
ana,ben,1924-04-19,41,8.160313468727008,false
luz,ken,1924-04-19,14,8.200607482672368,false
ken,fox,1924-04-19,47,4.3897621295619205,true
bob,noa,1924-04-19,92,6.591717036293683,false
rey,gio,1924-04-19,39,8.113387277572814,true
jim,max,1924-04-19,1,4.556308431277775,false
joe,ana,1924-04-19,56,3.5871291393241576,false
pol,ana,1924-04-19,48,5.157488671313794,true
ken,leo,1924-04-19,56,1.0852908019917484,false
ana,kia,1924-04-19,85,5.739708584885031,false
noa,ada,1924-04-19,18,0.2231309887949684,false
ben,ben,1924-04-19,12,7.7945345380045294,false
teo,ben,1924-04-19,38,8.23446901337348,false
eva,gio,1924-04-19,52,3.0316503934793246,false
sam,mar,1924-04-19,38,8.816407779440942,false
mac,ken,1924-04-19,85,4.92601080202005,true
mac,teo,1924-04-19,37,0.9208811885645751,false
ken,teo,1924-04-19,92,0.4650943055801593,true
mar,leo,1924-04-19,89,6.090127794917736,false
ken,sam,1924-04-19,71,3.502017368197756,true
eva,van,1924-04-19,1,2.772995045696346,false
riu,riu,1924-04-19,65,6.22775633436734,false
mac,joe,1924-04-19,54,9.025131508493006,false
riu,eli,1924-04-19,74,1.045045892725287,false
zoe,ben,1924-04-19,15,7.211790443444986,true
mar,van,1924-04-19,25,4.494351143402461,false
luz,kia,1924-04-19,35,0.5086314482903775,false
ken,sam,1924-04-19,85,9.871050194290532,false
bob,noa,1924-04-19,30,0.32715992016884243,false
tim,pol,1924-04-19,54,3.7175963668295555,false
luz,tom,1924-04-19,43,3.3307692955845116,false
kia,ben,1924-04-19,64,9.851369770721295,false
eva,van,1924-04-19,37,6.160323979391748,true
mac,ada,1924-04-19,41,4.848557901677609,false
luz,luz,1924-04-19,66,7.093077916616199,false
pol,ben,1924-04-19,5,1.5916454800466995,true
mac,mar,1924-04-19,29,1.251183955175007,false
eli,noa,1924-04-19,56,2.0492262334585365,false
tom,ken,1924-04-19,30,3.915511019440191,false
jim,gio,1924-04-19,11,6.836499026769294,false
jim,tom,1924-04-19,20,0.39582038063797564,false
eva,mac,1924-04-19,86,0.743210844282387,false
gio,ken,1924-04-19,85,0.12472555651171557,false
gio,luz,1924-04-19,4,7.184374149589267,false
riu,pol,1924-04-19,76,2.3398345932109366,false
eli,tim,1924-04-19,75,9.933641044218088,true
ada,fox,1924-04-19,74,1.0569553456376168,false
pau,sam,1924-04-19,71,3.3128755673347987,false
zoe,teo,1924-04-19,66,0.28391970230236985,false
noa,teo,1924-04-19,87,4.600126562872809,false
rey,gio,1924-04-19,74,7.547639135425718,false
riu,luz,1924-04-19,0,2.4557091851675805,false
tom,kia,1924-04-19,37,6.210697332866685,false
pau,noa,1924-04-19,18,6.350228003363232,false
noa,sam,1924-04-19,67,9.077698452089455,false
luz,rey,1924-04-19,14,5.184073793001326,true
tim,ana,1924-04-19,75,3.499535803993945,false
eli,ben,1924-04-19,19,2.5908373093070325,false
pau,riu,1924-04-19,33,9.521129026844632,true
zoe,riu,1924-04-19,78,5.796469202781224,false
eli,ada,1924-04-19,19,4.447202243660594,false
noa,mac,1924-04-19,20,3.660151454525767,false
joe,bob,1924-04-19,29,0.44308092858544645,false
kia,mac,1924-04-19,61,7.902427800319476,false
bob,fox,1924-04-19,90,3.6151077840697834,false
fox,ben,1924-04-19,9,4.94217801799246,false
tim,rey,1924-04-19,39,3.130117995746037,false
eva,rey,1924-04-19,19,7.458848321048809,false
van,eli,1924-04-19,59,7.057273114903612,false
jim,max,1924-04-19,31,4.814343121365482,false
riu,rey,1924-04-19,7,3.780615024995048,false
pol,bob,1924-04-19,77,6.198575129883538,true
kia,van,1924-04-19,77,6.69937101434685,false
sam,rey,1924-04-19,41,0.8125067191116508,false
jim,tim,1924-04-19,47,0.5484387096024923,false
teo,gio,1924-04-19,56,2.4232272220511453,false
noa,riu,1924-04-19,37,4.724980550920642,false
pau,mac,1924-04-19,17,6.228617580313973,false
teo,gio,1924-04-19,27,7.26534944612359,true
mac,van,1924-04-19,36,1.1634325214065666,false
zoe,mar,1924-04-19,53,9.742314073416484,false
noa,zoe,1924-04-19,25,0.3551034317281332,false
ada,gio,1924-04-19,91,2.0401724305376523,false
van,jim,1924-04-19,18,6.933844183881756,false
eli,ken,1924-04-19,18,7.8495735484319775,false
pau,ana,1924-04-19,81,3.084065706570287,false
fox,riu,1924-04-19,89,9.43659911198641,false
ken,mac,1924-04-19,24,1.0142942493400986,false
fox,tim,1924-04-19,23,5.937985672242397,false
ben,ana,1924-04-19,76,9.185758623630637,false
pol,sam,1924-04-19,63,9.20324548694127,false
tim,joe,1924-04-19,80,8.704020506706518,false
kia,tom,1924-04-19,5,5.244489272280869,false
pau,mar,1924-04-19,49,6.217673400738977,false
ana,luz,1924-04-19,0,6.194647740024664,false
mar,luz,1924-04-19,84,4.349944192475746,false
tom,eva,1924-04-19,41,0.20865251419630915,false
noa,joe,1924-04-19,99,1.5661968486514066,true
ben,riu,1924-04-19,26,1.5430935548695002,false
joe,joe,1924-04-19,98,5.943674582718978,true
teo,mar,1924-04-19,53,4.665251508015915,false
ken,kia,1924-04-19,14,7.191563774313487,false
mac,luz,1924-04-19,72,1.013581699318833,true
rey,zoe,1924-04-19,12,8.130353103092386,true
van,bob,1924-04-19,97,0.4139321469259305,false
joe,fox,1924-04-19,1,0.26081071251263466,false
pau,luz,1924-04-19,21,7.836866281889828,false
mar,teo,1924-04-19,20,6.37640258690257,false
zoe,ben,1924-04-19,42,2.6319678181211015,false
mar,noa,1924-04-19,94,3.309847808980979,false
pol,teo,1924-04-19,8,3.8027225910195828,false
pol,sam,1924-04-19,12,9.500250734960716,false
mac,eva,1924-04-19,20,6.28214138793455,false
mac,noa,1924-04-19,47,8.244430682456926,false
riu,joe,1924-04-19,69,2.332502955402902,false
sam,eva,1924-04-19,29,2.648426502629672,false
noa,ben,1924-04-19,19,7.865172840224614,true
ken,zoe,1924-04-19,98,2.258588641242343,false
leo,eli,1924-04-19,24,5.816131549291858,false
eli,fox,1924-04-19,98,4.977281149383974,false
max,eva,1924-04-19,10,6.318289973806057,false
mac,max,1924-04-19,92,8.61097608614738,true
pol,jim,1924-04-19,91,6.856516307955758,false
joe,riu,1924-04-19,56,9.0579881060823,true
noa,joe,1924-04-19,16,6.9780830827688725,false
pol,ken,1924-04-19,81,5.135455621431014,false
eva,ken,1924-04-19,38,3.233420543833545,false
van,pol,1924-04-19,88,6.88276814596858,false
kia,tom,1924-04-19,15,2.846421899550038,true
luz,rey,1924-04-19,82,5.150882517212649,false
ken,leo,1924-04-19,12,0.4138950289233756,false
jim,mar,1924-04-19,63,6.651217469812924,false
ken,tim,1924-04-19,4,8.024922122590482,false
gio,ben,1924-04-19,98,4.571167618571802,false
gio,bob,1924-04-19,56,9.623873688772145,false
bob,jim,1924-04-19,14,6.385768953438471,false
eva,eva,1924-04-19,10,5.456387415627057,false
eli,ana,1924-04-19,83,8.934750816776075,false
tim,ana,1924-04-19,67,4.197432205377812,false
teo,luz,1924-04-19,11,1.494919601653265,false
noa,eli,1924-04-19,25,3.2361927579383254,true
rey,tim,1924-04-19,55,0.17959934253688692,true
bob,tim,1924-04-19,51,7.743280699224794,false
pol,kia,1924-04-19,30,8.046118400713059,true
riu,riu,1924-04-19,5,5.106853828760805,false
bob,tom,1924-04-19,63,9.845920927285324,false
luz,fox,1924-04-19,55,8.310400783223951,false
sam,mac,1924-04-19,68,7.026560455432143,false
bob,joe,1924-04-19,28,8.886038307797376,true
noa,eva,1924-04-19,0,4.859994997347271,false
tim,sam,1924-04-19,74,6.322190861772981,false
ana,van,1924-04-19,42,1.7555911967680649,true
noa,ada,1924-04-19,86,4.576121326365565,false
pol,pau,1924-04-19,63,2.3461478733991434,false
van,rey,1924-04-19,31,6.063565220990881,false
ken,tom,1924-04-19,16,8.04824553310153,false
eva,joe,1924-04-19,93,3.2248883029411,true
tim,joe,1924-04-19,33,6.302065800255273,false
leo,zoe,1924-04-19,28,8.459825700358236,false
ada,eva,1924-04-19,48,6.162162619254826,false
gio,ben,1924-04-19,46,2.478791242395989,true
kia,mac,1924-04-19,26,9.531696754639022,false
rey,tim,1924-04-19,20,4.781653262793072,false
tom,teo,1924-04-19,9,3.2968028331561006,false
ana,ben,1924-04-19,64,6.077764983187696,true
mar,ben,1924-04-19,2,4.454143090220031,false
luz,tom,1924-04-19,13,3.247419020878243,false
bob,eli,1924-04-19,54,4.48981533238978,false
mac,eva,1924-04-19,21,3.6679616075636567,true
ana,jim,1924-04-19,92,7.820063435895019,false
eli,pol,1924-04-19,77,8.958561536630498,false
sam,pol,1924-04-19,70,1.981336936027659,false
pol,ada,1924-04-19,65,9.445871945659219,false
eli,kia,1924-04-19,59,8.834364042164063,false
zoe,rey,1924-04-19,95,2.524384266228558,false
ada,van,1924-04-19,95,7.368587741907074,false
pol,ana,1924-04-19,87,5.475639005290242,false
ana,ana,1924-04-19,75,7.599720850411547,true
riu,ken,1924-04-19,98,7.542892725440161,false
luz,gio,1924-04-19,77,9.817325785078683,false
eva,pol,1924-04-19,49,3.243473234858145,false
fox,kia,1924-04-19,27,1.4274875546641042,false
pol,teo,1924-04-19,10,1.49890178896391,false
pol,zoe,1924-04-19,17,4.955930890950274,true
ben,ken,1924-04-19,39,3.0232326249545114,false
ken,eva,1924-04-19,60,2.324977010795175,false
ana,mar,1924-04-19,93,9.790889719089805,false
noa,kia,1924-04-19,81,5.812070273419659,false
tim,leo,1924-04-19,54,3.2645567837961478,true
ben,ada,1924-04-19,73,1.2026435991081474,false
mac,mar,1924-04-19,62,5.577506575615652,false
luz,joe,1924-04-19,17,2.1724315382817605,false
eli,teo,1924-04-19,42,9.85657452145918,false
noa,van,1924-04-19,31,5.206258805097316,false
bob,kia,1924-04-19,0,7.499307555755679,false
riu,ken,1924-04-19,22,2.4690005431697584,false
teo,ana,1924-04-19,53,2.494135246969406,false
teo,eva,1924-04-19,45,0.5719807576959535,false
pau,tim,1924-04-19,83,2.8228379009304816,true
joe,eva,1924-04-19,38,0.9002486450424385,false
bob,jim,1924-04-19,81,4.987164286130503,false
pau,joe,1924-04-19,23,3.7245870486146093,false
teo,gio,1924-04-19,94,9.89480477736662,true
luz,riu,1924-04-19,78,5.1968674784863165,false
rey,riu,1924-04-19,4,2.181905359337147,false
tom,zoe,1924-04-19,24,6.035692215044132,true
ada,riu,1924-04-19,28,7.059931699789375,false
kia,teo,1924-04-19,5,1.9833137787055721,false
eli,fox,1924-04-19,29,6.866437192686034,false
van,max,1924-04-19,45,5.591746015447486,false
jim,pau,1924-04-19,43,4.654804465509541,true
ana,van,1924-04-19,47,7.903306959284108,false
riu,gio,1924-04-19,90,1.0476783342059748,false
eli,fox,1924-04-19,81,0.7017092077093645,true
leo,kia,1924-04-19,75,4.434589082747889,false
pol,eli,1924-04-19,81,0.7080843642667889,false
riu,mar,1924-04-19,17,7.860468860303159,true
ana,tom,1924-04-19,35,5.725568905601208,false
tom,pau,1924-04-19,62,1.4003306693866857,false
sam,sam,1924-04-19,10,4.054420998853692,false
eva,leo,1924-04-19,7,8.199765272928245,false
noa,fox,1924-04-19,50,5.238680416666993,false
sam,eva,1924-04-19,85,8.992411883120674,false
eli,pau,1924-04-19,16,3.8580203131696167,true
mar,luz,1924-04-19,53,9.49205479498898,false
mac,ada,1924-04-19,25,2.4374854674304416,false
gio,noa,1924-04-19,49,2.491599415635568,false
ken,ben,1924-04-19,83,9.843460815583677,true
noa,bob,1924-04-19,69,7.97600143455335,false
ken,luz,1924-04-19,31,3.355849970539584,false
eva,bob,1924-04-19,71,9.881657494698949,true
teo,leo,1924-04-19,91,4.227592878132803,false
mar,noa,1924-04-19,4,7.774243322328729,false
ada,ben,1924-04-19,31,6.999309886978455,false
eli,riu,1924-04-19,37,2.3487991363472025,false
