CALLER,CALLED,DAY_DT,DURATION,PRICE,INTERNATIONAL
bob,ben,1924-04-19,14,7.6824853992925215,false
joe,luz,1924-04-19,23,7.246246670573603,true
zoe,pol,1924-04-19,39,7.913657464153207,false
mar,tom,1924-04-19,78,0.7920741631660599,true
kia,kia,1924-04-19,28,9.637788655748025,false
riu,joe,1924-04-19,81,2.785256652476571,true
tim,luz,1924-04-19,88,6.801502748794822,true
gio,kia,1924-04-19,99,1.7768336089416858,false
rey,max,1924-04-19,2,4.127962518303272,false
tom,kia,1924-04-19,3,8.785395867311834,false
gio,bob,1924-04-19,74,4.082564377990298,true
van,mac,1924-04-19,97,8.205684518234062,false
max,noa,1924-04-19,40,2.3479430148278024,false
bob,ken,1924-04-19,76,7.655629427979372,false
tim,zoe,1924-04-19,98,4.294795755853795,false
mar,eva,1924-04-19,78,4.597083082242711,false
fox,mac,1924-04-19,84,5.217746307333762,false
leo,max,1924-04-19,23,7.55306853858524,true
pol,mar,1924-04-19,37,7.122518665938351,false
max,tom,1924-04-19,38,6.9393094170644805,false
tim,kia,1924-04-19,53,8.931820266463344,false
tim,ben,1924-04-19,66,1.0678392238449896,false
van,eva,1924-04-19,2,6.90083788919331,false
zoe,gio,1924-04-19,7,6.662195750555366,false
luz,eva,1924-04-19,9,2.347216830968674,false
tom,mar,1924-04-19,65,4.236044433347007,false
ana,bob,1924-04-19,78,6.192696696556277,false
jim,tom,1924-04-19,53,6.0988259324925265,false
ana,fox,1924-04-19,59,9.53266578052556,false
eli,ada,1924-04-19,63,9.490727499031248,false
fox,pau,1924-04-19,35,8.901264159811257,true
riu,fox,1924-04-19,93,2.5173754578335727,false
tim,leo,1924-04-19,82,1.1039367181276072,false
mar,jim,1924-04-19,60,4.903921473516279,true
gio,sam,1924-04-19,45,7.993175264507285,false
noa,pau,1924-04-19,42,7.029632317313207,false
riu,joe,1924-04-19,3,8.046410184502605,false
ada,sam,1924-04-19,55,5.808251849280419,true
jim,van,1924-04-19,16,8.111045533425717,false
eli,rey,1924-04-19,45,3.437386145507615,false
fox,kia,1924-04-19,71,4.914605578698494,false
zoe,zoe,1924-04-19,61,6.717015164416119,true
ken,bob,1924-04-19,38,7.732245002002745,false
sam,joe,1924-04-19,23,4.954282178820365,false
pol,zoe,1924-04-19,74,0.8210015332120546,true
rey,luz,1924-04-19,88,1.7596131527740566,false
pau,noa,1924-04-19,41,4.2300573152218535,false
pau,ana,1924-04-19,2,2.9631109589262583,false
gio,mar,1924-04-19,47,3.022220257939381,false
jim,mar,1924-04-19,20,0.2694161478813639,true
zoe,mac,1924-04-19,7,2.5736847700424335,true
zoe,kia,1924-04-19,31,8.426727892138894,true
leo,ada,1924-04-19,21,1.9518146380696966,false
sam,van,1924-04-19,87,2.655111500666123,false
gio,teo,1924-04-19,83,4.93425892767468,false
gio,mar,1924-04-19,83,7.636959134590083,true
pol,max,1924-04-19,59,0.9905006988624554,false
luz,kia,1924-04-19,72,1.09355615030444,false
pau,tom,1924-04-19,32,0.33095187850562646,false
noa,eva,1924-04-19,99,1.376806671611257,false
fox,eli,1924-04-19,14,1.558431702387768,false
ben,max,1924-04-19,13,7.118442073469947,false
ken,zoe,1924-04-19,12,4.6542777725467355,false
riu,ben,1924-04-19,88,9.09262677077291,false
kia,ana,1924-04-19,73,5.704114037445004,false
teo,sam,1924-04-19,45,1.3074256354282798,false
eva,rey,1924-04-19,71,9.27217652826634,false
ada,rey,1924-04-19,64,0.6412065906128617,false
max,fox,1924-04-19,96,5.206972140504561,false
teo,eva,1924-04-19,71,9.806078179349592,false
joe,mar,1924-04-19,11,9.568311896475247,true
fox,kia,1924-04-19,42,0.6468948965396304,false
teo,gio,1924-04-19,93,4.2722044524987535,false
tom,eva,1924-04-19,84,6.300942107724983,false
fox,ana,1924-04-19,86,7.018758269369321,false
sam,ada,1924-04-19,65,4.028374891937958,true
bob,rey,1924-04-19,77,9.420482108453603,false
ada,sam,1924-04-19,17,4.175543886826256,false
gio,pau,1924-04-19,9,7.85780043803594,false
ada,sam,1924-04-19,31,0.9572378653784364,false
pol,eva,1924-04-19,58,3.888638113017854,false
gio,mar,1924-04-19,25,6.840929406875198,false
mar,teo,1924-04-19,45,2.767137223745848,false
noa,leo,1924-04-19,16,5.15046309469489,false
luz,teo,1924-04-19,38,2.0316329438419523,false
ana,ada,1924-04-19,29,7.055055325043696,false
jim,sam,1924-04-19,12,7.85867596261765,false
rey,noa,1924-04-19,30,8.29724121165324,false
teo,kia,1924-04-19,90,4.575932820483421,false
van,joe,1924-04-19,99,6.206393972766429,false
noa,mar,1924-04-19,20,4.422776542403648,false
mac,ken,1924-04-19,55,1.421790176949559,false
bob,ana,1924-04-19,72,6.69745852950892,false
max,fox,1924-04-19,93,3.9996760263228524,false
joe,sam,1924-04-19,21,3.5213246844307697,true
zoe,tim,1924-04-19,7,1.3857434803085311,false
mac,van,1924-04-19,9,1.017880515456897,false
tom,max,1924-04-19,91,9.501011941526471,false
max,jim,1924-04-19,91,9.421441216405594,false
ana,pau,1924-04-19,78,9.817732074103118,false
jim,van,1924-04-19,83,3.369030078595472,false
teo,noa,1924-04-19,76,2.2467290444633026,false
teo,leo,1924-04-19,59,9.126955144882348,false
joe,mar,1924-04-19,66,3.516340578929152,false
teo,noa,1924-04-19,96,4.670733901039101,true
bob,tom,1924-04-19,41,2.202547908562372,false
bob,ana,1924-04-19,17,5.937179634940271,false
mar,eva,1924-04-19,98,3.3370886967789595,false
eva,rey,1924-04-19,99,7.173220206741014,false
ada,gio,1924-04-19,11,3.5634902456324156,false
fox,fox,1924-04-19,79,6.840268705764329,false
ben,riu,1924-04-19,85,6.364653623854355,false
leo,noa,1924-04-19,62,7.174261485354866,false
fox,ada,1924-04-19,74,0.8628993988468303,false
noa,joe,1924-04-19,46,7.247926144634511,false
rey,teo,1924-04-19,67,1.6993562011285979,false
sam,teo,1924-04-19,8,5.217669592182413,false
sam,pol,1924-04-19,63,9.911785392504624,true
gio,sam,1924-04-19,65,7.873114725975803,false
riu,ben,1924-04-19,0,8.561691664428155,false
jim,mac,1924-04-19,95,6.893870497538764,false
luz,eli,1924-04-19,39,0.2318584207511898,false
noa,teo,1924-04-19,5,5.590388720288403,false
ada,luz,1924-04-19,15,2.7863730614327817,true
noa,sam,1924-04-19,90,9.034840837409487,false
gio,van,1924-04-19,91,0.7389203394332733,false
luz,ana,1924-04-19,3,3.179738508818175,false
ken,mar,1924-04-19,1,6.793935702592561,false
van,ana,1924-04-19,73,8.822995770220336,false
zoe,tim,1924-04-19,5,2.1870147935699924,false
pau,kia,1924-04-19,36,1.2175709691057723,true
eva,ben,1924-04-19,64,9.836737182299938,false
teo,luz,1924-04-19,59,5.78682745783224,false
leo,ben,1924-04-19,92,2.895573718480403,true
fox,fox,1924-04-19,88,3.4377633127207865,true
noa,luz,1924-04-19,40,3.8317840090313746,false
van,max,1924-04-19,79,4.746923791954893,true
bob,teo,1924-04-19,68,1.2724901521707344,false
mac,leo,1924-04-19,59,0.8846930908493977,false
leo,mac,1924-04-19,44,1.2316732475490821,false
eli,ada,1924-04-19,5,8.780797356394878,true
rey,teo,1924-04-19,55,4.040195716854721,true
ada,gio,1924-04-19,94,5.896744621349031,true
tom,joe,1924-04-19,1,1.6506237746440056,false
tim,luz,1924-04-19,29,3.6387562217100076,false
gio,noa,1924-04-19,70,7.055601168867228,false
ben,mac,1924-04-19,28,6.004565060826346,false
luz,zoe,1924-04-19,80,6.562087152093705,false
leo,zoe,1924-04-19,18,6.623865286791585,false
tim,van,1924-04-19,96,6.825825849185545,false
eli,mac,1924-04-19,3,8.331039162594656,false
tom,bob,1924-04-19,19,6.547680089912664,false
mar,mac,1924-04-19,85,3.531702934343439,false
max,zoe,1924-04-19,36,0.12493404074521819,false
riu,joe,1924-04-19,22,2.053898663443227,false
ken,van,1924-04-19,60,2.958217891289422,false
sam,van,1924-04-19,22,8.680831068331914,false
fox,eva,1924-04-19,58,2.695183324136642,false
ben,kia,1924-04-19,64,0.7211460822331983,true
ana,tom,1924-04-19,3,9.545763722560665,false
gio,luz,1924-04-19,96,6.3274510667984565,false
pau,bob,1924-04-19,31,3.0625546299189788,false
eli,sam,1924-04-19,80,5.210043821454416,false
ken,ana,1924-04-19,43,6.971279284951875,false
ken,mar,1924-04-19,34,5.711707636098824,false
ken,zoe,1924-04-19,63,4.634321759603882,false
leo,pau,1924-04-19,17,0.9232173723451309,false
ben,van,1924-04-19,24,5.41926396632701,false
eva,ada,1924-04-19,32,8.877643686657901,false
gio,eva,1924-04-19,4,6.378899190783894,true
ada,eva,1924-04-19,75,4.453423331927525,true
kia,ken,1924-04-19,38,6.156133918070104,false
mac,joe,1924-04-19,20,1.5780889382454322,false
joe,ada,1924-04-19,37,4.701692672944371,false
luz,kia,1924-04-19,4,6.862428802735659,false
ben,fox,1924-04-19,92,1.9941440755327744,false
tim,ada,1924-04-19,19,2.369514482595206,true
mac,rey,1924-04-19,90,0.036285095251841204,true
leo,mac,1924-04-19,79,0.4795862182143995,true
leo,teo,1924-04-19,85,3.7987272952094875,false
zoe,mar,1924-04-19,91,5.017450415243828,false
jim,ben,1924-04-19,90,5.2951862275016275,true
joe,tim,1924-04-19,28,9.849609078251223,false
bob,mac,1924-04-19,64,6.981868953292932,false
ben,gio,1924-04-19,53,4.334289129140201,false
tim,tim,1924-04-19,91,1.3573442787715495,false
sam,luz,1924-04-19,78,5.167343432127026,false
tim,rey,1924-04-19,41,1.8626232689655786,false
luz,luz,1924-04-19,45,8.29909894525324,false
pau,ada,1924-04-19,69,3.9962127141540558,false
ada,pol,1924-04-19,54,1.5827703802460413,true
pau,ben,1924-04-19,76,3.176557969848538,false
van,pol,1924-04-19,32,2.9935568382361266,true
gio,gio,1924-04-19,93,7.52085066247936,false
ken,rey,1924-04-19,17,4.209868966578869,false
riu,pau,1924-04-19,37,5.78439831897445,false
mac,fox,1924-04-19,80,6.275833753496398,false
zoe,jim,1924-04-19,8,3.8500490650616905,false
jim,rey,1924-04-19,19,2.2819356571263527,false
mac,eva,1924-04-19,91,3.548984032496718,false
eva,riu,1924-04-19,89,9.879848708075963,false
tom,tim,1924-04-19,96,0.3868654499670243,true
bob,ana,1924-04-19,26,4.053656695657874,false
ada,teo,1924-04-19,98,6.997120112328333,false
zoe,max,1924-04-19,44,0.29199161026576603,true
pol,luz,1924-04-19,19,4.815392163371129,true
rey,gio,1924-04-19,66,4.699271469541659,false
ken,kia,1924-04-19,87,7.735294264511278,true
zoe,ana,1924-04-19,26,1.5071028297844158,false
ada,pol,1924-04-19,55,9.081588493442297,false
van,eva,1924-04-19,13,1.8720931964394305,false
jim,kia,1924-04-19,86,8.083468876219154,false
van,noa,1924-04-19,32,7.724591249635773,false
noa,ana,1924-04-19,8,2.939948582882892,true
ada,tom,1924-04-19,53,3.4898295251796974,false
riu,mac,1924-04-19,8,2.019945569362017,false
leo,teo,1924-04-19,25,2.3064146153882015,false
kia,eli,1924-04-19,45,4.56876624035775,false
bob,ben,1924-04-19,56,6.225011542354753,false
pol,riu,1924-04-19,49,0.9006928393926628,false
tim,bob,1924-04-19,58,6.0376287816669,true
ken,eli,1924-04-19,13,8.892531566443136,false
pol,kia,1924-04-19,70,1.8306262341315638,false
van,joe,1924-04-19,76,4.0038418819754895,false
zoe,luz,1924-04-19,72,7.59516307015082,true
noa,van,1924-04-19,82,7.29945635304842,false
pau,leo,1924-04-19,3,9.650144378010197,false
kia,tom,1924-04-19,48,0.19757777077827998,false
pol,teo,1924-04-19,56,1.4716374765353868,false
ben,jim,1924-04-19,25,7.824054580958175,false
pol,mar,1924-04-19,40,4.196991732330587,false
sam,max,1924-04-19,72,3.4347891352405813,false
eva,ben,1924-04-19,20,6.921097693202052,false
eva,kia,1924-04-19,88,2.4889981318099252,true
tim,eva,1924-04-19,59,6.162693650166219,false
sam,zoe,1924-04-19,74,0.6861162224893158,false
noa,tim,1924-04-19,35,1.4673430645855134,false
ana,eli,1924-04-19,7,1.291076101060128,false
ben,tom,1924-04-19,82,2.3051812970522234,true
tom,tom,1924-04-19,15,6.2232896322338584,false
bob,pau,1924-04-19,32,6.657519722561323,false
zoe,riu,1924-04-19,3,1.586870117559216,false
leo,teo,1924-04-19,64,3.9401656975980472,false
kia,ken,1924-04-19,64,8.623996215913364,false
max,mar,1924-04-19,42,1.4912529703354127,false
rey,kia,1924-04-19,9,8.747504375667974,false
gio,fox,1924-04-19,61,4.564091281868739,false
rey,sam,1924-04-19,35,0.2043898829161317,false
ben,eli,1924-04-19,66,5.900912886170864,false
ken,bob,1924-04-19,34,8.147772685317983,false
leo,mac,1924-04-19,99,9.036796594844228,true
mar,eva,1924-04-19,97,6.825385332946434,false
jim,rey,1924-04-19,42,4.609248100596823,false
max,ben,1924-04-19,4,8.229171249141544,true
mac,fox,1924-04-19,5,7.654051652956032,false
ken,ada,1924-04-19,53,9.853921666573541,false
noa,luz,1924-04-19,75,2.734755792206892,true
ken,zoe,1924-04-19,93,8.408491188411315,false
fox,sam,1924-04-19,57,8.20964310006817,false
gio,riu,1924-04-19,6,4.190661644790202,false
teo,tim,1924-04-19,10,3.3439411658601568,true
riu,mac,1924-04-19,20,9.699075700988917,false
teo,eva,1924-04-19,54,3.7456464940602374,false
noa,zoe,1924-04-19,35,3.184686879392895,false
sam,ada,1924-04-19,11,9.586546744997515,true
fox,eva,1924-04-19,98,1.307634954241239,false
ada,van,1924-04-19,59,4.091412553222742,false
fox,tim,1924-04-19,55,3.7370419465006055,false
eva,rey,1924-04-19,90,0.8249661726802449,false
ana,sam,1924-04-19,10,8.646710751951236,false
eli,tom,1924-04-19,87,7.5412758563486975,false
joe,zoe,1924-04-19,52,0.8267594572013326,false
noa,teo,1924-04-19,23,5.418107534852524,false
mar,ken,1924-04-19,51,3.420334712406099,false
eli,tim,1924-04-19,59,9.328154007881214,false
mac,mac,1924-04-19,93,9.147217829408726,false
tim,rey,1924-04-19,98,3.3473119265228126,false
ada,gio,1924-04-19,88,8.587336225256074,true
tim,pau,1924-04-19,32,3.1947724863346294,false
ana,jim,1924-04-19,98,1.6593738450057571,true
ana,fox,1924-04-19,0,2.3619122308490734,false
riu,pau,1924-04-19,9,1.8519186012536515,false
ada,joe,1924-04-19,67,5.237735605589709,false
sam,luz,1924-04-19,35,7.40096445146882,false
bob,zoe,1924-04-19,92,2.507610429852174,false
riu,mar,1924-04-19,30,3.173209701186642,false
van,eva,1924-04-19,43,4.04097149030731,false
max,max,1924-04-19,83,8.385809797658093,true
ken,pol,1924-04-19,36,1.6554684297445221,false
riu,gio,1924-04-19,33,8.210612174147835,false
fox,bob,1924-04-19,57,9.720220697109474,false
kia,leo,1924-04-19,35,5.371814780421438,false
bob,riu,1924-04-19,35,8.716871959149112,true
gio,bob,1924-04-19,22,0.9793354392151121,false
jim,kia,1924-04-19,31,9.683972471212552,false
sam,tim,1924-04-19,49,0.5990508649762161,false
ben,joe,1924-04-19,41,2.870156587643419,false
noa,riu,1924-04-19,61,3.713061961078019,true
kia,eli,1924-04-19,46,6.493092939549568,true
ben,rey,1924-04-19,48,9.629023469805665,false
zoe,rey,1924-04-19,83,7.7959851479423214,false
bob,max,1924-04-19,35,0.7967674347050357,false
rey,rey,1924-04-19,28,7.279141644222138,false
mac,pau,1924-04-19,71,9.817910668673393,false
ana,ada,1924-04-19,9,1.3276260623672131,false
fox,mar,1924-04-19,96,9.880967123027474,false
joe,mar,1924-04-19,89,5.078264542410334,false
pol,mar,1924-04-19,32,1.3957783412191649,true
pol,pau,1924-04-19,49,3.0119638045821393,false
ada,kia,1924-04-19,82,4.289693581713586,false
noa,pol,1924-04-19,39,7.574630733697342,false
ben,ben,1924-04-19,63,6.0739723013422395,false
max,ben,1924-04-19,90,2.0183534665494243,true
mac,rey,1924-04-19,95,7.313610338417773,false
joe,max,1924-04-19,34,8.27897493937255,true
ada,tom,1924-04-19,94,6.796434925711823,true
joe,ana,1924-04-19,98,2.7025322869707926,false
tom,bob,1924-04-19,28,6.3748425714843915,false
fox,eli,1924-04-19,8,3.2704396651524394,false
mar,mar,1924-04-19,22,4.53469855038381,false
riu,joe,1924-04-19,63,3.46778089221907,false
mar,joe,1924-04-19,35,6.293249378801811,false
pol,gio,1924-04-19,99,7.486248333536679,false
bob,bob,1924-04-19,88,8.358038596838801,false
sam,ben,1924-04-19,68,7.585390165048237,false
luz,leo,1924-04-19,78,2.3216978974395373,true
pau,kia,1924-04-19,57,6.4767815487337055,false
mac,sam,1924-04-19,81,6.715478708908382,false
eli,bob,1924-04-19,64,4.626094756649702,false
tom,mac,1924-04-19,91,2.0029874639779033,true
rey,leo,1924-04-19,13,9.7106848637302,false
ana,jim,1924-04-19,30,3.952509591537945,false
teo,mar,1924-04-19,21,7.661371444483299,true
jim,tom,1924-04-19,64,8.217732126346586,false
eva,luz,1924-04-19,31,8.075460988219875,false
kia,jim,1924-04-19,58,3.4092956198022883,false
ana,mac,1924-04-19,37,7.692554467417899,false
tim,mac,1924-04-19,64,7.968386100578707,false
eva,joe,1924-04-19,45,1.7930778363671263,true
tom,ada,1924-04-19,3,3.8094087280340663,false
fox,max,1924-04-19,52,9.232207662064921,false
ada,joe,1924-04-19,81,5.8200070336435346,false
leo,mac,1924-04-19,41,2.1554242496551934,false
tom,eva,1924-04-19,3,9.096823623594425,false
mar,jim,1924-04-19,10,8.729229152328978,true
mar,noa,1924-04-19,19,5.65811368901001,false
max,kia,1924-04-19,22,8.856710435247182,false
luz,joe,1924-04-19,77,3.8781515604970807,false
jim,eva,1924-04-19,5,5.759481638676448,false
leo,ada,1924-04-19,1,7.70461495362491,true
fox,pau,1924-04-19,4,4.315715543643054,false
riu,fox,1924-04-19,37,9.893529277773753,false
pol,fox,1924-04-19,1,8.862469172220331,false
riu,sam,1924-04-19,53,6.488141888283537,false
max,fox,1924-04-19,97,0.982756268082412,false
leo,mar,1924-04-19,22,9.321394889418231,false
noa,tom,1924-04-19,18,8.138993740188948,false
ada,luz,1924-04-19,21,5.182212713599574,true
zoe,pau,1924-04-19,55,4.31259713551193,false
leo,eva,1924-04-19,96,7.835762821063593,false
kia,eva,1924-04-19,12,4.810675792424771,true
van,jim,1924-04-19,41,1.374282990117106,true
tim,ben,1924-04-19,12,0.8893857672106609,false
mac,joe,1924-04-19,8,2.1885885073423603,false
mar,rey,1924-04-19,62,1.8871109407917197,false
ana,rey,1924-04-19,75,2.5767648277188204,false
leo,riu,1924-04-19,95,6.1972225040209,false
jim,tom,1924-04-19,16,7.378158841423769,false
ada,gio,1924-04-19,43,1.7563445055346594,false
eli,ben,1924-04-19,94,8.956892121967645,false
riu,leo,1924-04-19,74,7.23689319792721,false
teo,mac,1924-04-19,19,8.23202128862166,false
fox,joe,1924-04-19,90,2.1603405170908374,true
mac,ken,1924-04-19,79,1.0955613675535725,false
zoe,van,1924-04-19,29,4.730179674435167,false
tim,max,1924-04-19,22,6.307087499419794,false
teo,eva,1924-04-19,65,6.556218187016466,false
leo,gio,1924-04-19,44,7.469792321357659,false
noa,ken,1924-04-19,88,0.5786867026154929,false
bob,noa,1924-04-19,92,2.2268425181898044,true
teo,fox,1924-04-19,73,4.518159813568412,true
leo,leo,1924-04-19,38,1.1818594045304565,false
mac,rey,1924-04-19,41,7.690105599216227,false
mar,max,1924-04-19,85,8.756372750642004,false
tom,ada,1924-04-19,90,8.803408984669026,false
ana,jim,1924-04-19,43,5.075845480688457,false
pau,rey,1924-04-19,89,2.4537225046277045,false
eva,mar,1924-04-19,13,9.389222364301608,false
zoe,pau,1924-04-19,57,4.73686813020922,true
joe,zoe,1924-04-19,40,1.5026253203756956,true
rey,mac,1924-04-19,24,1.3885668637058757,true
zoe,joe,1924-04-19,96,3.662330204803114,false
max,ada,1924-04-19,66,1.443476447047095,false
jim,gio,1924-04-19,26,2.284366202956277,false
ken,leo,1924-04-19,51,0.20743738716431093,false
tim,pau,1924-04-19,34,4.093964796082533,false
eli,ana,1924-04-19,49,1.2760283394312844,false
ana,eli,1924-04-19,54,7.39083903884619,false
leo,luz,1924-04-19,88,6.6337929027427,true
mac,pau,1924-04-19,92,4.14066622889274,true
rey,ada,1924-04-19,38,8.307071616029528,false
leo,mar,1924-04-19,89,3.4457855885925293,true
ana,zoe,1924-04-19,63,5.759975659235456,false
max,pol,1924-04-19,36,6.710262237662782,false
max,bob,1924-04-19,80,7.449296445374448,true
riu,mac,1924-04-19,82,4.223272686434693,false
riu,van,1924-04-19,72,3.3259870915804166,true
rey,leo,1924-04-19,52,9.051560377603495,false
luz,mar,1924-04-19,48,1.9586762545659686,false
bob,van,1924-04-19,1,8.03749467155902,false
eli,gio,1924-04-19,89,0.7004896568960706,false
ada,bob,1924-04-19,80,7.5282611184169,false
ada,luz,1924-04-19,32,4.518871875601959,false
ada,leo,1924-04-19,79,4.112218558293503,false
jim,ben,1924-04-19,72,5.048474881573193,false
riu,zoe,1924-04-19,7,6.220159977036409,false
max,jim,1924-04-19,7,7.307134155411901,false
fox,pol,1924-04-19,41,2.5793152657032814,false
zoe,rey,1924-04-19,37,1.826748471482602,true
mar,teo,1924-04-19,45,1.2163576649526242,true
joe,gio,1924-04-19,41,8.787840127991881,false
ana,van,1924-04-19,20,3.5807458933198077,true
tim,tom,1924-04-19,13,3.08377048026974,false
teo,pol,1924-04-19,0,8.532324993567746,false
ken,sam,1924-04-19,9,6.6525042973541435,false
noa,ben,1924-04-19,55,1.8968252801431584,false
bob,riu,1924-04-19,44,5.725009404163728,false
max,ben,1924-04-19,6,8.402335766496993,true
pol,mar,1924-04-19,33,7.986385855086711,false
fox,mar,1924-04-19,64,6.375264853443225,false
tim,eli,1924-04-19,70,6.057012021148517,true
zoe,teo,1924-04-19,81,3.998661979810345,false
fox,ken,1924-04-19,69,5.777418259436508,false
tim,pau,1924-04-19,11,0.8287568892438024,false
tom,kia,1924-04-19,51,7.279782953829792,false
max,joe,1924-04-19,25,2.026149465526731,true
mac,teo,1924-04-19,1,1.3198517000658583,false
noa,sam,1924-04-19,32,1.185585617885836,false
van,gio,1924-04-19,25,6.435770167499399,true
ben,van,1924-04-19,8,5.544880064120532,false
tim,leo,1924-04-19,96,1.8412741640089991,false
van,rey,1924-04-19,30,6.173852688687102,false
luz,pol,1924-04-19,27,5.192199669074022,true
eli,gio,1924-04-19,3,5.377340849291236,true
kia,tom,1924-04-19,23,7.02463711619297,true
tom,ben,1924-04-19,88,4.690528486715953,false
rey,teo,1924-04-19,75,3.672077782921719,false
mar,tim,1924-04-19,58,5.682465860046517,false
luz,joe,1924-04-19,74,1.1459517961754806,false
ada,riu,1924-04-19,48,6.609376712328887,false
kia,leo,1924-04-19,56,7.2577342893418155,true
ana,riu,1924-04-19,22,3.9248942838737566,false
pau,sam,1924-04-19,36,0.07653907976265972,false
luz,noa,1924-04-19,61,9.877678746222077,false
riu,tim,1924-04-19,61,2.8064938036311524,false
ada,bob,1924-04-19,53,9.203556905053711,false
leo,leo,1924-04-19,62,9.044723309907512,false
ana,noa,1924-04-19,64,7.970436628722677,true
pol,tom,1924-04-19,62,2.4729917985750207,false
pol,bob,1924-04-19,22,9.015640787020375,false
ana,eli,1924-04-19,92,1.8695104640115223,true
joe,tom,1924-04-19,90,3.4340179488663845,false
eva,teo,1924-04-19,36,8.21374346263643,false
van,bob,1924-04-19,62,7.628159425628568,false
ken,eli,1924-04-19,42,4.903909078820021,false
riu,zoe,1924-04-19,94,3.008129636884501,false
luz,ada,1924-04-19,32,1.2813298413101237,false
